baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFA_02303	7.58727084737076	-2.00893532089333	0.758995698854563	-2.64683360383348	0.00812493210799986	0.0198187596279249
EFA_02304	11.7045197574578	-1.21581794897022	0.559755765269999	-2.17205078429835	0.0298518325954989	0.0621949284337282
EFA_02305	25.1331350337389	-0.21718636026777	0.360497863318741	-0.602462267788091	0.546866472304949	0.67747609356607
EFA_02306	45.7191096487418	0.0722859210387885	0.307617749527758	0.234986183826385	0.814219456721622	0.880439142580295
EFA_02307	30.7059177482647	-0.684961800591995	0.337275151481572	-2.03086944763976	0.042268239800358	0.0842723031019638
EFA_02308	71.2160755691673	-1.32181218058057	0.244319737644269	-5.41017354277425	6.29637032641872e-08	3.51007363245595e-07
EFA_02309	31.205690731302	-0.55144349338503	0.332858788978276	-1.65668899739048	0.0975823686116921	0.174122064433758
EFA_02310	11.6974974889319	0.784987608275992	0.521625297135295	1.50488791971373	0.13235289461519	0.223322476971957
EFA_02311	6.13998694399769	1.60196867098768	0.752011389471392	2.13024522422957	0.0331513731717875	0.0681787911004313
EFA_02312	5.66652809873244	1.79965352029612	0.785313740732438	2.29163635748642	0.0219266356661923	0.0476904325739682
EFA_02313	3.22856406668157	0.527409733882814	0.960262432942185	0.549234996382045	0.58284419050634	0.70635106413833
EFA_02314	25.5236662682643	0.942139714969677	0.358177662657495	2.63036982256091	0.00852920278861457	0.0206993585850486
EFA_02315	99.5389862478387	-0.355830414503137	0.236420981934947	-1.50507121487655	0.132305768624639	0.223322476971957
EFA_02316	21.4675085240596	-0.954486692110144	0.407950018205776	-2.33971479228783	0.019298470978484	0.0429374924459365
EFA_02317	19.3142410358368	-0.577680989264006	0.417461865960029	-1.38379343448658	0.16642171397898	0.26767324416451
EFA_02318	68.1795582777968	-2.26742786243745	0.285869561413758	-7.93168692470778	2.16188885497631e-15	2.3073542388985e-14
EFA_02319	73.7180134042503	-0.327084277383245	0.237644073943667	-1.3763620188601	0.168709580726613	0.270444001265273
EFA_02320	75.5784006688423	0.0283678534617583	0.232172886189423	0.122184178899399	0.902753155978934	0.943621307809073
EFA_02321	90.2795905124712	0.970085577994833	0.216380362041274	4.48324223530873	7.35173939234644e-06	3.15498412487693e-05
EFA_02322	20.3390204517094	1.12314570971371	0.42956067096443	2.6146381306093	0.00893220347017439	0.0215861583862548
EFA_02323	24.3240705837289	0.404114373191524	0.360010411081103	1.12250746298691	0.261646736202911	0.391243635228416
EFA_02324	7.29173429756157	-0.69170426081233	0.667770938394499	-1.03584061695673	0.300276505150734	0.436282310874372
EFA_02325	44.6439270274425	-1.15360182580552	0.292898346119278	-3.9385740516805	8.19672970863311e-05	0.00030601834841984
EFA_02326	33.5921335263394	-1.68253476964821	0.35150744242484	-4.78662630310586	1.69608217516048e-06	7.94364098676302e-06
EFA_02327	43.4556125127648	-1.05730244327557	0.301410453817848	-3.50784927955594	0.000451744908044737	0.00148054752396854
EFA_02328	83.2295611839216	-1.02782394341916	0.222093178437247	-4.62789515036626	3.69400942876832e-06	1.672791966876e-05
EFA_02329	50.9117440573689	-1.36592967125223	0.279411291689899	-4.88859867828172	1.01556288717696e-06	4.84332400180241e-06
EFA_02330	13.430691075067	-3.60285096517808	0.760511841323328	-4.73740285083391	2.16474573238951e-06	1.00729092345062e-05
EFA_02331	63.3054990842756	0.264203918377395	0.255448000510197	1.0342767132634	0.301006820025593	0.437122195393768
EFA_02332	66.5207834530831	0.0285245726584895	0.241123670267839	0.118298517216516	0.905831132240584	0.944164416150454
EFA_02333	7.77183941340036	-2.72526344957844	0.817237718462326	-3.33472548808218	0.000853836433934162	0.00265586609081796
EFA_02334	5.25478760100029	-0.479006794305599	0.784018379929616	-0.610963730657183	0.541223591796153	0.674122747091867
EFA_02335	10.2835912243422	-1.96033802707595	0.631832245686655	-3.10262421783415	0.00191813030834627	0.00543028806686059
EFA_02336	48.8503181170614	-2.56669351349102	0.34363779570959	-7.46918280100988	8.06943751133933e-14	7.546369737803e-13
EFA_02337	9.07200048216493	-2.40735290223897	0.718496112079103	-3.35054409031225	0.000806529686974642	0.00252238206024422
EFA_02338	133.096529140698	-2.41181446682421	0.215549334578294	-11.1891529219645	4.60814832964856e-29	9.58695206842103e-28
EFA_02339	83.5933268374429	-2.38858466007312	0.265729105085717	-8.98879578622985	2.4995397882351e-19	3.32230496852916e-18
EFA_02340	32.6441039428388	-0.755674197682871	0.336272945706001	-2.24720485942258	0.024626937772733	0.0526462683138617
EFA_02341	108.876107744162	0.322030606724592	0.21340138693087	1.50903708432276	0.131289306099525	0.222364421418213
EFA_02342	1843.63708036686	2.31667080915385	0.139244068589035	16.6374828933739	3.72969762318313e-62	2.53042145200447e-60
EFA_02343	77.0853049933973	1.50128716249826	0.23436195088367	6.40584854682085	1.49535349558506e-10	1.06530021980762e-09
EFA_02344	53.5638823846673	1.38859657096571	0.264132740602912	5.25719215193122	1.46271459734558e-07	7.72624320493592e-07
EFA_02345	346.135702831181	0.991814490885903	0.161249086834021	6.15082237276054	7.70822099460343e-10	5.15857866561922e-09
EFA_02346	299.03771594082	1.53431248345719	0.155941403527029	9.83903215409534	7.64426569660926e-23	1.17992939865404e-21
EFA_02347	35.1582119713881	0.47149158416518	0.302697289142188	1.55763398311672	0.119320038107255	0.205007677681586
EFA_02348	141.407380984451	5.13667801319225	0.310621282030024	16.536787111373	1.99376335678949e-61	1.30093059030514e-59
EFA_02349	71.4648489061555	1.95078019353184	0.27366270543578	7.128410831229	1.0153434099217e-12	8.83348766631881e-12
EFA_02350	10.0660523797241	1.22938900234509	0.56925836122429	2.15963275392402	0.0308011107282846	0.0639407005791071
EFA_02351	1.55057040092655	-3.75552891963202	1.61808993061461	-2.32096427310782	0.0202887721398515	0.0447725325238382
EFA_02352	1.18924824249657	-3.36470354979201	1.7233781182961	-1.95238845966008	0.0508921021281178	0.099666592912569
EFA_02353	3.7890521650351	0.904246761173605	0.900378727745137	1.00429600712375	0.315235957670227	0.452974191427039
EFA_02354	7.42517390416673	0.458828259913826	0.626611279909642	0.73223747261618	0.464023636154277	0.609150370095533
EFA_02355	13.5860412471327	-0.306134307138646	0.485563740497466	-0.630471926970922	0.528385864388589	0.664222325906559
EFA_02356	95.8068584801614	-0.300187095047026	0.210103231702054	-1.42876000818835	0.15307322363299	0.249700696051315
EFA_02357	87.7092614127314	-0.0795657063463986	0.227226931399376	-0.350159665742056	0.726218874940449	0.818921598567962
EFA_02358	59.1701115459538	-1.20747067101031	0.265921846632001	-4.54069752562031	5.6068421844476e-06	2.46512157910399e-05
EFA_02359	371.793087322215	-0.0821088199887517	0.157611744878071	-0.520956227293031	0.602397264762454	0.720617727972086
EFA_02360	8.67622467109555	-2.06488440142934	0.701873621315882	-2.94196040244121	0.00326141627895195	0.00869408183553487
EFA_02361	53.3340596152198	-1.44517923330636	0.280703666030313	-5.14841595674172	2.62695439513916e-07	1.34678322650795e-06
EFA_02362	12.6220307330459	-1.84966326394704	0.592288237112345	-3.12291068444129	0.0017907208080785	0.00508522199801521
EFA_02363	71.3796660272074	3.41898859178124	0.310515781764989	11.0106757613011	3.39448029996329e-28	6.91173967460611e-27
EFA_02364	3.06324443371723	0.88795711299923	1.09344001584763	0.812076657274053	0.416747646433558	0.559626984523267
EFA_02365	7.15181585802429	-0.542649262959932	0.668771536287965	-0.811412019674046	0.417129098857579	0.559749808943114
EFA_02366	3.25306598162017	-1.47381899595851	1.04368960686837	-1.41212385967965	0.157913494519053	0.255707638332883
EFA_02367	8.18207218138535	-0.0316763883190229	0.620107155307157	-0.0510821203205319	0.959260083307635	0.975225105940588
EFA_02368	4.15641938924855	0.784051221109545	0.866635663762238	0.904706849595622	0.365620711398684	0.509561680789137
EFA_02369	4.90607115886424	1.61356293075421	0.822535468920374	1.96169404447945	0.0497981156267191	0.0977909644078732
EFA_02370	55.3992310225428	0.746599215084524	0.260479687637031	2.86624735255704	0.00415369558890529	0.010811659143923
EFA_02371	2.60807683406041	1.30195875222748	1.11152944654102	1.17132187210969	0.241469423004216	0.366997730780892
EFA_02372	0.687868760469068	-1.17963560213475	2.10487910011011	-0.560429148673216	0.575186754182382	0.700857454070495
EFA_02373	5.08478202760393	-0.824853619400777	0.775906966705166	-1.06308314629969	0.287744246754082	0.421271663656792
EFA_02374	84.2740338053934	-1.40420972906087	0.23915053278087	-5.87165628582367	4.3146257609783e-09	2.69875611323937e-08
EFA_02375	12.6199351598047	1.08672032539433	0.502486602742125	2.16268517302547	0.0305654022587362	0.0635893260035011
EFA_02376	73.0771939643905	-0.10113778703684	0.225772232179314	-0.447963799890653	0.654179322499996	0.767531195299342
EFA_02377	15.109569752779	-0.653119582807453	0.491633317281507	-1.3284689215509	0.184023243931265	0.29205679011977
EFA_02378	34.7772941102579	2.58396124315249	0.353928559234298	7.30079892038869	2.86063995803648e-13	2.55058922966544e-12
EFA_02379	41.625336272966	2.62117986930574	0.331527205589358	7.90637940149151	2.64982760179136e-15	2.78668682957619e-14
EFA_02380	270.698606962535	2.11930081376338	0.16675829415725	12.7088180199595	5.28268710138904e-37	1.53197925940282e-35
EFA_02381	13.7423537834462	0.577188635523312	0.475007521543013	1.21511472839077	0.224322336903776	0.345324090751067
EFA_02382	0.651587956430807	-2.50160311947979	2.05954138905323	-1.2146408578027	0.224503098477235	0.345417146692467
EFA_02383	267.175435690477	0.338172622671821	0.149458088596394	2.26265855429908	0.023656745573637	0.0507612231254947
EFA_02384	178.372305029695	-0.054575662248905	0.165764504143509	-0.32923612042815	0.741977223255635	0.82887805757468
EFA_02385	39.456806300171	-0.257933105710532	0.300818069305195	-0.857438870963719	0.391202384672622	0.535453081851307
EFA_02386	23.8582153685054	0.0543290952298478	0.364122282864042	0.149205631697452	0.881391376286758	0.92929659982346
EFA_02387	16.9977756025693	1.15540969989134	0.463668689908674	2.49188639439706	0.012706667267371	0.0295870573597908
EFA_02388	43.8496564597223	0.515663276342861	0.281259985646164	1.83340433285659	0.0667424637420047	0.126581087194967
EFA_02389	26.1680630382235	1.10920121607549	0.371252753319124	2.98772522535889	0.00281062119400741	0.00759105686547061
EFA_02390	4.03148205140156	0.656475707058377	0.847024452685641	0.775037491511496	0.438317506071937	0.583677903493752
EFA_02391	29.0119738894525	0.863261214107196	0.345090373103737	2.50155113381761	0.0123650584912543	0.0288853400556477
EFA_02392	127.31261642182	1.81623862422018	0.229865817725476	7.90129929796383	2.76011002388781e-15	2.89207148853354e-14
EFA_02393	29.4346387463871	2.02246138922456	0.370813478591408	5.45412048371918	4.92158253230102e-08	2.78146918311737e-07
EFA_02394	36.512975367976	1.1327812467339	0.330750363173366	3.42488285081682	0.000615064571812866	0.0019598783414814
EFA_02395	15.870290594764	1.37668455574622	0.452638280920788	3.04146735655162	0.00235428091697433	0.0065179754220186
EFA_02396	18.434060389668	1.58954757752436	0.442461221783508	3.59251274296329	0.000327504633489689	0.00109460512543527
EFA_02397	18.3272292474159	1.19859866633472	0.423369488123918	2.83109364268568	0.00463891373922168	0.0119554051573658
EFA_02398	101.36650863422	0.204232208252322	0.196774854203743	1.03789790153196	0.299317590612808	0.435329687259054
EFA_02399	16.4922124918678	0.835339156072315	0.437595352645313	1.90893059312124	0.0562710458456064	0.109305935468698
EFA_02400	16.1940420504536	0.258226943540143	0.439530317812593	0.587506556601736	0.556863548278053	0.685866686875285
EFA_02401	6.29493574698763	0.516477407622015	0.691500319097595	0.746893954143095	0.455127575702751	0.600216476730637
EFA_02402	218.104111941924	3.0712874030123	0.190595074444777	16.1142013347369	2.02766740634647e-58	1.21279856742098e-56
EFA_02403	154.72691414218	0.566483669732456	0.191864331941385	2.95252204513719	0.00315189563516801	0.00843345048328737
EFA_02404	36.1024200830184	0.316524427535268	0.306206162174525	1.03369711859314	0.30127778056305	0.437294493425943
EFA_02405	488.16044274387	0.584109319604304	0.177909913514701	3.2831746588199	0.00102645048590871	0.00311186836857856
EFA_02406	78.6001616236398	-0.404972379306133	0.227449225909518	-1.78049574662978	0.0749948647979637	0.13899260107691
EFA_02407	98.3012214047775	0.286248568856219	0.201968055951051	1.41729625265885	0.156396330322444	0.253680149353524
EFA_02408	222.62423170962	-1.89133178456201	0.173535456293183	-10.8988204771632	1.16761044460405e-27	2.32792332392932e-26
EFA_02409	341.499734843393	-0.175442107388291	0.167821368156	-1.04540982662712	0.295833596979682	0.430917431216979
EFA_02410	158.09005506456	-0.907040096345215	0.202837830155412	-4.4717501446858	7.75820404970928e-06	3.30962909758029e-05
EFA_02411	108.85768157428	-0.0795360025968109	0.193423218375266	-0.411201939792465	0.680924466019274	0.790191649935867
EFA_02412	11.1184512179584	1.38844361465847	0.575217332409892	2.41377221517568	0.0157883292737342	0.0358043391349849
EFA_02413	47.7193626944786	-0.90668789621494	0.311299940766866	-2.91258615077592	0.00358449308858234	0.00948486604361282
EFA_02414	4.79246542628554	-0.138990790692119	0.78704201381041	-0.176598946756609	0.859823421448409	0.913602162464242
EFA_02415	1.73403267510361	-0.980097518671747	1.37931981566556	-0.710565822038033	0.477353328784424	0.6190256563186
EFA_02416	1.00351935848323	1.55731055352764	1.85070875336468	0.841467113988827	0.400086300826058	0.544197086796605
EFA_02417	21.1175943831691	-0.326740270346056	0.396562757816229	-0.823930800121859	0.409978878549562	0.552749916528337
EFA_02418	198.138973456577	0.00194144803021516	0.170256333902522	0.0114030884238745	0.99090184897429	0.993323745951531
EFA_02419	331.560937815445	-0.627952147821343	0.161726613930811	-3.88280031689769	0.000103260363306754	0.000379590913000885
EFA_02420	87.5015250750067	-0.0883271434855932	0.218056518450201	-0.4050653661416	0.685429463579065	0.792099149923983
EFA_02421	143.917711920232	-0.827525617017693	0.208083520724407	-3.9768916545472	6.98219578173163e-05	0.000262724562114699
EFA_02422	57.5805969294692	-1.18761812016793	0.264197941344224	-4.49518309690605	6.95101091850611e-06	3.01696707472781e-05
EFA_02423	331.690582230331	-0.819206647541567	0.143373492867925	-5.71379430852127	1.10484534066511e-08	6.64991818249376e-08
EFA_02424	0.711367263365992	0.744282546405321	2.0462341337634	0.363732836885312	0.716057520236225	0.812510209924534
EFA_02425	22.951201551224	-1.25019353188601	0.394505962239042	-3.16901048792892	0.00152958875533931	0.00440024981621158
EFA_02426	41.6006309898221	0.522065855456228	0.282825758685099	1.84589217716022	0.0649078627694933	0.123656585276188
EFA_02427	22.0859557044016	-0.464816039821402	0.391185887235682	-1.18822292671657	0.234745593380723	0.358868263363183
EFA_02428	638.630702918806	0.971704950750944	0.149779625660026	6.48756428966214	8.72351203072465e-11	6.38908240821696e-10
EFA_02429	2.83850555592981	-0.0430121117608811	1.03779831184936	-0.0414455403037159	0.96694070805345	0.979597723043509
EFA_02430	14.2858510245858	1.83861608486894	0.494819429429114	3.71573138708438	0.000202616746615979	0.000702551545331491
EFA_02431	178.309207591866	0.879545342190628	0.17636534388942	4.987064481002	6.13036096817203e-07	3.01891360885453e-06
EFA_02432	7.71832941132564	-0.377423678588853	0.62501987776429	-0.603858680365345	0.545937602021256	0.677349548575205
EFA_02433	120.182067495592	1.73576562516914	0.209463095800884	8.28673718648349	1.16397446425315e-16	1.34748818018984e-15
EFA_02434	14.5679248007939	-0.668140710072472	0.482333605862576	-1.38522529210381	0.165983589288894	0.267118208995748
EFA_02435	315.181800899487	0.57507291956224	0.147946749477967	3.88702639018022	0.000101479725192888	0.000374002940986881
EFA_02436	468.275187697784	1.47607709924598	0.140617243442991	10.4971272591075	8.90489449017624e-26	1.56846331787092e-24
EFA_02437	17.4476897635285	-0.0938331568742348	0.424706112466476	-0.22093667625667	0.825141739457356	0.887591582608493
EFA_02438	71.4615193443747	-0.505353463315033	0.288472840085449	-1.75182337153592	0.0798041841317774	0.146401158237912
EFA_02439	77.4266144430861	-1.44110525106061	0.252924347405391	-5.69777194581742	1.21383268526028e-08	7.29061430833108e-08
EFA_02440	66.2081133576565	-0.954323480732134	0.260056095581978	-3.66968318353184	0.000242851260260778	0.000833005935733205
EFA_02441	163.1881515054	-0.660962920341452	0.17865841123864	-3.69959027262692	0.00021594781913653	0.000746971311736119
EFA_02442	28.8982094643234	0.652419257785161	0.339164514941126	1.92360706690796	0.0544038545824786	0.105893875597489
EFA_02443	45.247606621874	0.104364094293214	0.272862127996921	0.382479221500432	0.702105938306625	0.804161597981844
EFA_02444	24.2333909678845	-0.818056123725618	0.37008774708628	-2.21043828164055	0.0270747594514169	0.0571136182108875
EFA_02445	112.434703008146	1.12732207944286	0.200320182456172	5.62760110149916	1.82733062773505e-08	1.0839393041792e-07
EFA_02446	81.7174865218262	-1.41748425190649	0.235546694932862	-6.01784819061254	1.76750832941236e-09	1.14034076713323e-08
EFA_02447	227.769968744024	2.17940283552176	0.166394517948299	13.0978043170805	3.38921111031761e-39	1.11843966640481e-37
EFA_02448	43.7442675309423	-1.76963123756319	0.330750638756636	-5.35034866210877	8.77849373563307e-08	4.80974341889361e-07
EFA_02449	1.78978465356968	0.350666831512901	1.30959357970645	0.267767677657296	0.788878151943666	0.862150427952138
EFA_02450	36.6965356823024	1.01221333233014	0.305451316870432	3.31382867391436	0.000920278770244233	0.00282882264386637
EFA_02451	262.194822356715	-2.62613011209639	0.18597459582324	-14.1209077534031	2.82330943033684e-45	1.12579463534681e-43
EFA_02452	32.6333904391557	-1.9984993561015	0.405683390492292	-4.9262538298064	8.38210966408863e-07	4.0309944464989e-06
EFA_02453	284.175616380629	-0.0251155423737454	0.182749605507449	-0.137431445085783	0.89068977726852	0.936113649391613
EFA_02454	165.629390585043	-0.593337505203197	0.171265298890376	-3.46443505513037	0.000531346422224678	0.00172762806138964
EFA_02455	67.5772525472024	-1.77519357021711	0.275214706099923	-6.45021334569447	1.11692805024402e-10	8.03684318859792e-10
EFA_02456	15.3832718214103	-0.871443628386463	0.462496722049309	-1.88421579406038	0.0595357920154175	0.114485772857511
EFA_02457	15.4284220309348	-0.419542906380435	0.466414055054911	-0.899507426574103	0.368382441841647	0.512697051717794
EFA_02458	29.0735098932775	-0.874572443448938	0.348185501602404	-2.51180028870823	0.012011704365638	0.028220624577534
EFA_02459	17.365632433222	-0.976724629381635	0.453415879308363	-2.15414738202712	0.0312286157420572	0.0647345529208998
EFA_02460	33.4815488076552	-0.516136924128061	0.317677524295629	-1.62471967531372	0.104222303049375	0.183122541037183
EFA_02461	26.843985076391	-0.686099364198285	0.380488467042879	-1.80320672931452	0.0713557540443728	0.133634944462749
EFA_02462	74.2498593963774	-0.00230934595650302	0.227289286000967	-0.0101603819393986	0.991893327598774	0.993970591112069
EFA_02463	80.4630482675899	0.0292159075201697	0.221773785374863	0.131737425461653	0.89519198224307	0.9390194304055
EFA_02464	114.221014100071	-1.97008331969357	0.215272844818148	-9.15156447789689	5.6114904915126e-20	7.74547557746763e-19
EFA_02465	220.643215720229	-1.38888072098608	0.168305909484694	-8.25212094595161	1.55607820040556e-16	1.77988068261528e-15
EFA_02466	84.8870063100049	-3.03393358578936	0.291612085904698	-10.4040049519103	2.37726679904213e-25	4.11152589159636e-24
EFA_02467	23.3432643722808	1.54129061187708	0.381163787557927	4.04364386698946	5.26268384970738e-05	0.000200652926062548
EFA_02468	308.633221439748	0.561951246011914	0.159248593051227	3.5287674148	0.000417499891536609	0.00137774964207081
EFA_02469	147.134989778993	0.372017065436304	0.180420352693411	2.06194622659049	0.0392128558041841	0.0791146233406976
EFA_02470	8.02138906347093	0.153591242191862	0.616430281172759	0.249162390107856	0.803235170463006	0.873369425549004
EFA_02471	32.9787770046882	-0.705704684429863	0.321954841319979	-2.19193686150689	0.0283840659663661	0.0595256781515245
EFA_02472	21.6589446342646	-0.660630609683001	0.385104386884872	-1.71545854106434	0.0862611902977564	0.156447174570347
EFA_02473	94.7752704269528	1.51255280970943	0.215846484806331	7.00753969223344	2.42545223510203e-12	2.01877321324905e-11
EFA_02474	20.8409002986984	0.246258083241147	0.402258919790534	0.61218799913593	0.540413380661795	0.67399079751521
EFA_02475	9.63453020865192	1.40532123248902	0.58671770231079	2.39522555217637	0.0166101439345596	0.0374903484560698
EFA_02476	218.542520589537	0.371483106473064	0.164053020963127	2.26440881302978	0.0235489824296766	0.0505677850079293
EFA_02477	126.80019678217	0.615955567302374	0.186409664081727	3.30431134210039	0.000952100324195403	0.0029141578153145
EFA_02479	61.2442949279279	1.96210286258132	0.267898629875878	7.3240496358283	2.40597629258612e-13	2.15861185500461e-12
EFA_02480	370.146119279433	2.24700959225824	0.179029904535604	12.5510293829787	3.92375728272959e-36	1.07286734844921e-34
EFA_02481	16.5143657408965	0.636969672007415	0.453092831973244	1.40582597441098	0.159775807070196	0.258140879065015
EFA_02482	9.93286821006955	2.01457758707893	0.611480815132137	3.29458837828559	0.000985659444529201	0.00300406397584218
EFA_02483	123.209621988585	3.5675591190507	0.256500261344007	13.9085983786427	5.61693934801803e-44	2.1218727458105e-42
EFA_02484	16.3815348364868	1.31664124462825	0.449573248808099	2.92864677362123	0.0034044105876752	0.00905005814556992
EFA_02485	18.5833852725818	3.00247758766562	0.50400377192643	5.95725221696137	2.56514207613732e-09	1.64020554578847e-08
EFA_02486	9.81322401017093	3.08597299691535	0.692340465189721	4.45730554846264	8.29962643307921e-06	3.52488572327965e-05
EFA_02487	74.0642590314501	0.812665116255462	0.225946553750649	3.5967139253308	0.000322262564928113	0.00107834012110561
EFA_02489	13.4365601011544	0.391490145024299	0.471070110020786	0.83106556051078	0.405936593948858	0.549478529574338
EFA_02490	58.1930800366447	1.31700014380169	0.267331472405604	4.92646874664835	8.37289973210911e-07	4.0309944464989e-06
EFA_02491	42.0573746332212	-0.879480200271693	0.298412530994052	-2.94719594161153	0.00320669940116002	0.00856412463323759
EFA_02492	137.520794959477	0.337518816450999	0.192045876520779	1.75749056717956	0.0788342282690822	0.14492917888723
EFA_02493	116.572656842548	0.154561684818261	0.189050461255096	0.817568408942955	0.413603672402103	0.556707052726881
EFA_02494	74.7962915173778	0.595403261172044	0.248800895935728	2.3930913067365	0.0167070828160345	0.0376795245599648
EFA_02495	13.2808764918423	0.670591832537642	0.497478575640869	1.34798133100257	0.177664387251476	0.282746372394118
EFA_02496	54.6552929519349	-1.01535000695003	0.276735890008627	-3.66902177711167	0.000243480340521164	0.000834167133217497
EFA_02497	162.399938170175	-0.180473101116986	0.186330140995662	-0.96856633152651	0.332761608664511	0.471782014062128
EFA_02498	71.6910549847334	1.51041816639582	0.256027178036091	5.89944465264115	3.64727094248570e-09	2.29131616539966e-08
EFA_02499	31.3565525626204	1.36170532655754	0.331775813792142	4.10429353180836	4.05552277013409e-05	0.000156919216617991
EFA_02500	116.931083434158	0.368117017962414	0.206187864103321	1.78534764673613	0.0742049448742407	0.137857183086846
EFA_02501	36.3291647821644	-1.0435369021997	0.320310947299091	-3.2578870968943	0.00112245054396545	0.00337440367719875
EFA_02502	27.3285347397154	0.666787111595856	0.341251353656785	1.95394715493635	0.0507074670955707	0.0993727904651082
EFA_02503	4.14461763785647	-0.457129667163181	0.889034464505128	-0.514186665887737	0.607121489392552	0.724156957227261
EFA_02504	5.5807892545335	-0.265762080249283	0.744708329039742	-0.356867339716702	0.721191121013719	0.814852305560956
EFA_02505	6.80534160851312	-0.603027545539006	0.720816331972207	-0.836589736929347	0.402823216423921	0.547069751349611
EFA_02506	3.41991184958883	-0.680551064393333	1.00071792851911	-0.680062827894399	0.496464680025405	0.635465936849282
EFA_02507	61.1411560190916	-0.626575355784257	0.257039206262558	-2.43766452945014	0.0147824854368001	0.0338981754704896
EFA_02508	11.2774704623176	-0.119836362204575	0.522983448104464	-0.229139875533189	0.818760201633449	0.883295048279557
EFA_02509	20.9798533467368	-0.0458640579237928	0.389484343219884	-0.117755844932386	0.906261116687019	0.944164416150454
EFA_02510	16.3680550296999	0.490009653833727	0.435880988416573	1.12418221224511	0.26093573394725	0.3905873264664
EFA_02511	29.1597382004822	-0.0757512120007204	0.341782752496929	-0.221635560739423	0.824597597413538	0.887338718955872
EFA_02512	50.6140090672099	0.298495879503038	0.268430084235593	1.11200605682132	0.266135546157271	0.396304539946849
EFA_02513	257.515295600921	-0.369654954609461	0.149518500811984	-2.47230244151721	0.0134245889927784	0.0311576354068447
EFA_02514	157.713393393726	-0.315380651210817	0.175785876150593	-1.79411826545515	0.0727942942479442	0.135533345516114
EFA_02515	20.876325912132	-0.520878036112016	0.405951738415147	-1.28310335151057	0.199455869754939	0.313087918024293
EFA_02516	39.1044335860782	-1.2750662435495	0.319730880384535	-3.98793586035855	6.66506765007909e-05	0.000251781700307593
EFA_02517	155.959634078834	-1.08060936937185	0.20485370650506	-5.27502961897912	1.32734647939197e-07	7.0701516555368e-07
EFA_02518	15.5309322988973	-0.530077441916328	0.485004922106038	-1.09293208739938	0.274423618661134	0.406957752673614
EFA_02519	4.7927403785218	-1.50189921469554	0.856410637024304	-1.75371387248769	0.0794795472854814	0.145898836481213
EFA_02520	188.982873435253	-1.22076165613477	0.18239882541062	-6.69281533686727	2.1891732886279e-11	1.68501783154174e-10
EFA_02521	134.639489562135	-1.06753020070771	0.206182548041512	-5.1775972838049	2.2476174821685e-07	1.16478516088552e-06
EFA_02522	75.48968164138	-1.03762067541262	0.238852107632923	-4.34419727627973	1.3978585735144e-05	5.79112837598823e-05
EFA_02523	125.186113126653	-2.05017939243872	0.21388008493078	-9.5856488606793	9.18782936920484e-22	1.37386761036391e-20
EFA_02524	13.2318660635016	0.504468346953561	0.471526078494613	1.06986308915112	0.284680939519442	0.418494100030885
EFA_02525	52.5836823398527	0.170463409060203	0.271084080913774	0.628821170485565	0.529466138536394	0.664959441705156
EFA_02526	1.54313204644287	2.26311542000282	1.57009373990436	1.4413887288925	0.149474892705152	0.244944301915806
EFA_02527	2.67973269476977	-0.731936203671911	1.06550276594432	-0.686939750009209	0.492120696560364	0.63242053970538
EFA_02528	2.96505487842907	-0.719639584304346	1.09515515323925	-0.657111992009347	0.51110890863157	0.649800450154262
EFA_02529	6.64171618064354	-2.11174891311632	0.79049784787532	-2.67141639764387	0.0075531884981654	0.0185979452643507
EFA_02530	20.646686566938	-1.70610974226323	0.438391052230426	-3.89175311307785	9.95224899511222e-05	0.000367261013688524
EFA_02531	67.1913850043897	-0.796545717616188	0.248382271099847	-3.20693467407739	0.00134157456867222	0.00394233427498254
EFA_02532	522.000343524015	6.11455288011511	0.245637478791823	24.8925893157256	8.95030354869937e-137	2.8551468320351e-134
EFA_02533	731.760491595017	8.54401352645651	0.402437180980433	21.2306763148506	4.97415759468061e-100	8.92550403395502e-98
EFA_02534	1413.80724973408	7.32896274091238	0.239230062895453	30.63562602546	4.10711394094782e-206	2.35830482489224e-203
EFA_02535	106.775120274574	4.99532807947109	0.343170880325445	14.5563868202739	5.31960785743454e-48	2.38634283729602e-46
EFA_02536	706.773368962817	7.5358465880328	0.308167570529949	24.4537300763788	4.59300955676911e-132	1.19877549431674e-129
EFA_02537	372.573875253699	8.3077033296095	0.507054800870175	16.3842316754567	2.47881327325743e-60	1.58148286833824e-58
EFA_02538	1008.13644169016	8.45362659087535	0.344781897099097	24.5187658110878	9.31841200318537e-133	2.67531608611452e-130
EFA_02539	230.97939004799	9.20808456239588	0.850964426334309	10.8207632157568	2.74482041365225e-27	5.32458068080785e-26
EFA_02540	108.576150698063	9.59455287447432	1.19122530675868	8.05435614911594	7.98982607187641e-16	8.72197363207497e-15
EFA_02541	223.841988727116	8.42583548260934	0.667503849319645	12.6229017123982	1.57894197113812e-36	4.44425725405641e-35
EFA_02542	40.3589100995411	2.94558490276721	0.371782009035436	7.92288177259932	2.32068213886889e-15	2.46765867433059e-14
EFA_02543	450.862311917382	3.73113156844893	0.165625866597381	22.5274689582089	2.23359845899649e-112	4.27510745051928e-110
EFA_02544	177.924154115831	3.42087219019071	0.212227447861848	16.1188961402277	1.87936303370769e-58	1.14801090846272e-56
